ticker,display_name,handle,post_text,timestamp,comments,likes,views
PORNHUB,Erik Dale,EuroDale,Is PornHub the future of education?,2025-01-13T03:44:01.000Z,1,4,4600
Psycho,勇者トアル,psycho_walker,"力強く輝く朝日が、私に活力をくれるのだ。
#イマソラ 

タップするとキツネの足跡が見えます。",2025-01-13T00:36:16.000Z,3,218,822
Psycho,maru,maru_buxxy,"Maru highlight 【Sweet but Psycho】
いいねRTでフォロバします",2025-01-12T05:00:14.000Z,12,122,4400
Psycho,PR TIMESエンタメ,PRTIMES_ETM,『劇場版 PSYCHO-PASS サイコパス PROVIDENCE』より「PSYCHO-PASS サイコパス 京都南座歌舞伎ノ舘」コラボを記念し... https://prtimes.jp/main/html/rd/p/000000037.000013704.html…,2025-01-14T03:08:24.000Z,0,106,5700
Psycho,L†❯❯❯❯,Payno_LJ,"Maya Henry,what was his guilt to have him dead at 31? 
Don't you have any feelings towards him as a human being?
You chased&manipulated him as a toy&led him to the drugs
What a psycho person you are
You even used your family's power to finish him #JusticeForLiam #ExposeTheHenrys",2025-01-14T16:42:36.000Z,0,4,53
Psycho,TVXQ! Fanbase.id ♡,dbskfanbaseid,"TVXQ PSYCHO (by RV) day 2

serving cuntyfing for 2 days straight and what’s with the ending pose",2025-01-12T13:32:53.000Z,1,1200,26000
Psycho,Vinícius Medeiros,VinciusMedeiro6,"Remember the game Kiss: Psycho Circus? That FPS featuring the Kiss band

I've made a repack of the full game with fixes to run it on modern PCs, just install and it ready to play, no extra tinkering required. The link is on the post bellow:",2025-01-12T17:58:58.000Z,125,3700,108000
Psycho,Psycho Clown,Psychooriginal,"QUERÉTARO, nos vemos este fin de semana!  #TotalmentePayasos",2025-01-14T20:03:15.000Z,1,2,35
Psycho,FPL Psycho,PsychoFpl,Sold Mbeumo,2025-01-14T18:18:29.000Z,2,11,980
Psycho,Coach Dan Casey,CoachDanCasey,A genuine psycho (compliment),2025-01-13T02:31:38.000Z,6,319,58000
Psycho,Sara Rose,saras76,Holy FVCK. Imagine being married to this psycho,2025-01-14T18:01:56.000Z,386,1700,24000
PESOS,Juan Pablo Alvarez G,JPAlGd,"350 mil personas.

400 pesos de pago.
100 pesos de lonche
200 pesos de transporte 
200 pesos otros gastos 

315 millones de pesos para darle el gusto a 
@Claudiashein
, la segunda de a bordo.",2025-01-12T23:18:49.000Z,762,5500,120000
PESOS,aviacion21,aviacion21,"#InformaciónParaTi  Ajusta 
@SATMX
 costo del Examen Psicofísico para personal aeronáutico.

El nuevo costo, que entrará en vigor el 20 de enero de 2025, se establece en 4,052 pesos.",2025-01-14T19:23:21.000Z,0,2,103
PESOS,Cinco Radio Oficial,laredcincoradio,"|| Omar Muñoz invierte en Cuautlancingo, el presidente municipal destinará 20 millones de pesos al programa ""Obra Comunitaria"" para mejorar las comunidades de Puebla, sumándose a los mil millones que el Estado repartirá entre los 217 municipios. #ObraComunitaria",2025-01-14T19:10:34.000Z,0,2,710
PESOS,"CIEP, A.C.",ciepmx,"El presupuesto para energía en 2025 será de 1.08 billones de pesos, 4.6% menor que en 2024. Las transferencias a 
@Pemex
 y 
@CFEmx
 representan el 82.4% del 
@IMSS_Bienestar
; el 100% de las 
@BecasBenito
 y 3 veces el presupuesto de la 
@SEMARNAT_mx
. Urge revisar prioridades",2025-01-14T20:04:23.000Z,0,2,20
PESOS,Arturo Medina,arturomedinap,"Sin aumentar impuestos, con honestidad, los ingresos tributarios a finales de 2024 llegaron a 4.9 billones de pesos, 4.6% más que en 2023 descontando la inflación.

*#100DíasPresidenta*
*#100DíasDeGobierno*",2025-01-13T04:45:13.000Z,1,40,736
PESOS,Luis Alberto Medina,elalbertomedina,"¡OJO! 

Tras publicación en 
@ProyectoPuente
, la autoridad detectó el vehículo que apareció en un video tirando basura en la calle de #Hermosillo y sancionó al responsable con una multa de 5 mil 800 pesos.

En las imágenes sale esta camioneta transportando a un grupo de",2025-01-14T17:50:28.000Z,23,109,5200
PESOS,Luna TV,LunaTVRD,Fiesta con los cuartos del pueblo! Edesur contrata 12 abogados por más de 100 millones de pesos,2025-01-14T13:21:43.000Z,0,11,257
PESOS,TEAM RAIN OFFICIAL,TeamRainOFC,"[ Donation Drive Update ] 

Here’s an update on the progress of our 300 pesos challenge as of January 14. A huge thank you to everyone who has donated so far. If you'd still like to donate, you can donate via the QR codes provided below. Thank you RainDEARs!

#RainCelmar |",2025-01-14T00:36:06.000Z,0,341,17000
picassoAI,ELessar,itsELessar,"generated by picassoAI 
@PicassoAIonSOL
 $Picasso",2025-01-12T21:15:58.000Z,4,15,108
picassoAI,DIVINE,divinescreener,"https://dexscreener.com/solana/HaoJXWbJhYCvVsZhXuQwtZ5fAko8PCmcazSU2VPoBfED…
 Jesus touched a new pair!

Blockchain: Solana
DEX: Unbonded Pump Fun
Token Name: picasso $picassoAI
Token Address: E2bingwtXeoU8C2iieunsVFH7gTxZpT433hx9mQrpump
Quote Token: $SOL
Price: $0.00005883
Price Change (24h): 453.00%
Volume (USD, 24h):",2025-01-14T08:33:16.000Z,0,0,167
picassoAI,Woody,woody2788,Great cool art with #picassoai,2025-01-14T05:00:44.000Z,0,1,9
picassoAI,Reply Knight,Replyknightweb3,"$picassoai 
Easy $10M project",2025-01-14T09:25:37.000Z,0,0,9
picassoAI,Yuti Bot,YutiBot,"New Pump Fun token graduated! 

 picasso ( $picassoAI )
 E2bingwtXeoU8C2iieunsVFH7gTxZpT433hx9mQrpump

 999.9 M (0.01% )
 1154
: 26%
 HncswxGpyJEjbipc3zesme6ucBgSLFYhwd33xZgaAR7e & 2.45%
 1 days, 22 hours, and 13 minutes",2025-01-14T09:05:57.000Z,0,0,259
picassoAI,Pump Fun Scanner,PumpFunScanner,"QUICK TRADE: https://gmgn.ai/sol/token/YCnwKRcG_E2bingwtXeoU8C2iieunsVFH7gTxZpT433hx9mQrpump…

picassoAI - picasso

E2bingwtXeoU8C2iieunsVFH7gTxZpT433hx9mQrpump

 Analysis:
├ Fill time: 1d 22h 11m 17s | KOTH: 1d ago |  TXs: 27/8
├ Dex:  | Bundled check: unchecked
└ Holders: 562 | Top 10: 27.68% | Dev: 2.45%",2025-01-14T09:04:20.000Z,0,0,214
picassoAI,Bob,Bob_Californla,#picassoai,2025-01-13T05:23:12.000Z,0,3,16
picassoAI,Geidakos,geidakos,"$picassoai new token launch right now dexes and ads paid ape on this !!!

E2bingwtXeoU8C2iieunsVFH7gTxZpT433hx9mQrpump",2025-01-12T12:10:14.000Z,0,0,131
picassoAI,007,007Ledger,http://Picassoai.me,2025-01-13T19:57:54.000Z,0,2,205
picassoAI,Woody,woody2788,#picassoai without restrictions!,2025-01-14T09:18:35.000Z,0,0,23
TRONCHO,memerson,memertinn,"hispanic trump 

#TRONCHO 

This just might surpass $CONCHO

vDSG8xKEk8P6Qv4EBqqdGu4joFHEumYoqD1LJUFpump

 
@TronchoCTO
 

Join the Telegram here!",2025-01-13T08:10:58.000Z,4,11,447
TRONCHO,Aaron Devaney,AaronDevaney7,"The stereotype might be that Mexicans are sleepy but $MEXICO is waking up. 

21KGYRVjBGeKbcQRtHRLB4cqTbFxrDewhJiYA76Npump

$CONCHO $DONCHO $TRONCHO $ELONCHO $PAPI $BUTTHOLE",2025-01-13T06:31:37.000Z,0,10,1500
TRONCHO,LunchMoney,lunchmoney_69,$trumpo is better than $troncho,2025-01-13T04:43:22.000Z,0,4,375
TRONCHO,memerson,memertinn,"#TRONCHO hispanic trump 

WE HAVE A CULT COMMUNITY!

IF YOU MISSED OUT ON $CONCHO DON’T MISS OUT ON #TRONCHO 

vDSG8xKEk8P6Qv4EBqqdGu4joFHEumYoqD1LJUFpump

Join the telegram here!",2025-01-13T19:43:18.000Z,1,10,235
TRONCHO,gotwicks,gotwicks,"below, a photograph of someone who would have had this taken care of already. behold #troncho",2025-01-13T23:58:20.000Z,0,2,322
TRONCHO,GS,gs2ez,"Might be a good cook…

$TRONCHO

Waiting for an entry

vDSG8xKEk8P6Qv4EBqqdGu4joFHEumYoqD1LJUFpump",2025-01-13T04:55:25.000Z,1,4,130
TRONCHO,memerson,memertinn,"What do you think about #TRONCHO Zack? 

vDSG8xKEk8P6Qv4EBqqdGu4joFHEumYoqD1LJUFpump",2025-01-13T21:09:54.000Z,9,12,147
Wally,elchemaledesma,elchemaledesma,DAVID SÁNCHEZ WALLY??,2025-01-12T12:26:31.000Z,0,6,1100
Wally,Cotton•Candy,mini_dulce_2,"Sup, guys (no)
Idk waamdoin-
#Wally",2025-01-14T19:09:40.000Z,0,8,34
Wally,Drew,GoodNightDrew,I can't wait to see my boy Wally West on the big screen soon,2025-01-14T17:01:03.000Z,13,75,2100
Wally,keeping up with wally,sincerelywally,Gods plan does not include me ever having the bare minimum in life.,2025-01-13T01:04:39.000Z,0,5100,156000
Wally,Wally,Wally_e_gatos,Junta a Sona Cuzin Astrosalame e Vitoriosa que não dá uma dessa,2025-01-14T19:21:58.000Z,1,6,41
